# k1 k2 k3 mean_bk mean_bk_smooth
0.105 0.105 0.175 2.754254203776828581e+04 2.956504204850550377e+04
0.105 0.105 0.185 2.889657665598293897e+04 3.077172187159735768e+04
0.105 0.105 0.195 3.079730115145377931e+04 3.243290816248389092e+04
0.105 0.105 0.205 3.237164523013922371e+04 3.456143899325428356e+04
0.105 0.115 0.115 2.574276581491300749e+04 2.975031515030699666e+04
0.105 0.115 0.125 2.512560608825818781e+04 2.793470809670793824e+04
0.105 0.115 0.135 2.449202029325603871e+04 2.664136542286646727e+04
0.105 0.115 0.145 2.430875298722805019e+04 2.580853327770081523e+04
0.105 0.115 0.155 2.355717771061069288e+04 2.539382423565824865e+04
0.105 0.115 0.165 2.321484622627902718e+04 2.536956155353796566e+04
0.105 0.115 0.175 2.400102769435277514e+04 2.571942666708378601e+04
0.105 0.115 0.185 2.515929050206501051e+04 2.643601883789584463e+04
0.105 0.115 0.195 2.686612863157802349e+04 2.751905892654541822e+04
0.105 0.115 0.205 2.820455645585871389e+04 2.897405251941549068e+04
0.105 0.115 0.215 2.940930321606594953e+04 3.081128397640270123e+04
0.105 0.125 0.125 2.409879402950482108e+04 2.602096696570271524e+04
0.105 0.125 0.135 2.269999385685019661e+04 2.460132085547506358e+04
0.105 0.125 0.145 2.195248804426895003e+04 2.360749643931850369e+04
0.105 0.125 0.155 2.201423791786730362e+04 2.299171477675348433e+04
0.105 0.125 0.165 2.169390040306084484e+04 2.272135418709006262e+04
0.105 0.125 0.175 2.209761748244093178e+04 2.277523732845348422e+04
0.105 0.125 0.185 2.276770596237140853e+04 2.314099748450170227e+04
0.105 0.125 0.195 2.371152027223922414e+04 2.381317816665606006e+04
0.105 0.125 0.205 2.461815184451199093e+04 2.479184063266455996e+04
0.105 0.125 0.215 2.609772010162246806e+04 2.608152914004816557e+04
0.105 0.125 0.225 2.709859036543568436e+04 2.769049193095928422e+04
0.105 0.135 0.135 2.251477680164315097e+04 2.305096339908983646e+04
0.105 0.135 0.145 2.083151403158970788e+04 2.191204098820720901e+04
0.105 0.135 0.155 2.018131387903209543e+04 2.112957034026223118e+04
0.105 0.135 0.165 1.998819156214725808e+04 2.066522631256022578e+04
0.105 0.135 0.175 2.003591062283928113e+04 2.049292133938339248e+04
0.105 0.135 0.185 2.042152014588421298e+04 2.059576738659313560e+04
0.105 0.135 0.195 2.104349978697842016e+04 2.096393907628023953e+04
0.105 0.135 0.205 2.171162216508868005e+04 2.159314022911197026e+04
0.105 0.135 0.215 2.283325386805082599e+04 2.248348380177760191e+04
0.105 0.135 0.225 2.396612151105402154e+04 2.363866068275390717e+04
0.105 0.135 0.235 2.510606738285159736e+04 2.506531383566012300e+04
0.105 0.145 0.145 1.914716591744632387e+04 2.063024663610376228e+04
0.105 0.145 0.155 1.849676617609026653e+04 1.969782901583416242e+04
0.105 0.145 0.165 1.800862820292649121e+04 1.906966705961843400e+04
0.105 0.145 0.175 1.805099621946714615e+04 1.871433137376846571e+04
0.105 0.145 0.185 1.804484760021831244e+04 1.861043429198554441e+04
0.105 0.145 0.195 1.864145694020908559e+04 1.874412708576775913e+04
0.105 0.145 0.205 1.911774649088416481e+04 1.910734252078322243e+04
0.105 0.145 0.215 1.974820493569527389e+04 1.969653487334288729e+04
0.105 0.145 0.225 2.045925990932578861e+04 2.051175977380346376e+04
0.105 0.145 0.235 2.169672034084954430e+04 2.155599095245269200e+04
0.105 0.145 0.245 2.233907546544253273e+04 2.283460510850155333e+04
0.105 0.155 0.155 1.733536841924706096e+04 1.862054299324505700e+04
0.105 0.155 0.165 1.670541207614061568e+04 1.784443654401843014e+04
0.105 0.155 0.175 1.615421119600393649e+04 1.733203024159164488e+04
0.105 0.155 0.185 1.640554136099087191e+04 1.705716661894964636e+04
0.105 0.155 0.195 1.642800054083545183e+04 1.700200957831008782e+04
0.105 0.155 0.205 1.660520705586487020e+04 1.715497880856424672e+04
0.105 0.155 0.215 1.696247614041912675e+04 1.750929482438561899e+04
0.105 0.155 0.225 1.746745706715481356e+04 1.806193300558886767e+04
0.105 0.155 0.235 1.843250656608805002e+04 1.881285775605518211e+04
0.105 0.155 0.245 1.929228099894369007e+04 1.976445232526147811e+04
0.105 0.155 0.255 1.970045388666705549e+04 2.092108770769788316e+04
0.105 0.165 0.165 1.551712477792801110e+04 1.692651217495014498e+04
0.105 0.165 0.175 1.508555665870779194e+04 1.627143650530864397e+04
0.105 0.165 0.185 1.513051363039101489e+04 1.584779524630722153e+04
0.105 0.165 0.195 1.470270689367862360e+04 1.563358082659061802e+04
0.105 0.165 0.205 1.479586918337390125e+04 1.561373093700933896e+04
0.105 0.165 0.215 1.500001192668179283e+04 1.577842144065472712e+04
0.105 0.165 0.225 1.538829428933122472e+04 1.612185653144174648e+04
0.105 0.165 0.235 1.591138152452627219e+04 1.664139440914198349e+04
0.105 0.165 0.245 1.659254766042495976e+04 1.733690410124284608e+04
0.105 0.165 0.255 1.736971725377104303e+04 1.821028451469861830e+04
0.105 0.165 0.265 1.782027027150982394e+04 1.926509925936222862e+04
0.105 0.175 0.175 1.475345105347365097e+04 1.547999758217245108e+04
0.105 0.175 0.185 1.414518667452766385e+04 1.492038178885649359e+04
0.105 0.175 0.195 1.357725130617710056e+04 1.456605908931314661e+04
0.105 0.175 0.205 1.382657877088609166e+04 1.439835065558064707e+04
0.105 0.175 0.215 1.364724365197496081e+04 1.440440919471703273e+04
0.105 0.175 0.225 1.393095821768850874e+04 1.457580509374183566e+04
0.105 0.175 0.235 1.409919653102325719e+04 1.490751642083324441e+04
0.105 0.175 0.245 1.470272957547026635e+04 1.539719397776910773e+04
0.105 0.175 0.255 1.514966630394012464e+04 1.604461731931307986e+04
0.105 0.175 0.265 1.595839393379533612e+04 1.685128567837688388e+04
0.105 0.175 0.275 1.654697344773164150e+04 1.782010569590252271e+04
0.105 0.185 0.185 1.353489826780137628e+04 1.423086787461213498e+04
0.105 0.185 0.195 1.334819729716488109e+04 1.374771506557953944e+04
0.105 0.185 0.205 1.289045735490727020e+04 1.344836554956013970e+04
0.105 0.185 0.215 1.286851694769587812e+04 1.331684519413725866e+04
0.105 0.185 0.225 1.260689637038997898e+04 1.334210284939166922e+04
0.105 0.185 0.235 1.304418099829744278e+04 1.351683574401975420e+04
0.105 0.185 0.245 1.328774533940837682e+04 1.383664286005554095e+04
0.105 0.185 0.255 1.373804768034560766e+04 1.429940398384769469e+04
0.105 0.185 0.265 1.446424383241896430e+04 1.490481682049967276e+04
0.105 0.185 0.275 1.493668980623354400e+04 1.565404661094001676e+04
0.105 0.185 0.285 1.553350552283586694e+04 1.654945700115337604e+04
0.105 0.195 0.195 1.271264178079483645e+04 1.314140016259166623e+04
0.105 0.195 0.205 1.251224890885699278e+04 1.272031052243614249e+04
0.105 0.195 0.215 1.206581695923082043e+04 1.246514312090938256e+04
0.105 0.195 0.225 1.197566357896350019e+04 1.236214218812843319e+04
0.105 0.195 0.235 1.220779905352253263e+04 1.240172896770827901e+04
0.105 0.195 0.245 1.215518346914897666e+04 1.257752211115633690e+04
0.105 0.195 0.255 1.264878429411164325e+04 1.288562488731801022e+04
0.105 0.195 0.265 1.301673925911725019e+04 1.332409793739990164e+04
0.105 0.195 0.275 1.350306593651378716e+04 1.389256318672606903e+04
0.105 0.195 0.285 1.412260552774522876e+04 1.459190185875833049e+04
0.105 0.195 0.295 1.465837550039058078e+04 1.542402092891234679e+04
0.105 0.205 0.205 1.165539030715875379e+04 1.218267848580354075e+04
0.105 0.205 0.215 1.162139045575880846e+04 1.181255418983673371e+04
0.105 0.205 0.225 1.117622855738079670e+04 1.159331807776068126e+04
0.105 0.205 0.235 1.110875319739941733e+04 1.151304697565673450e+04
0.105 0.205 0.245 1.127012644131051093e+04 1.156337859741657667e+04
0.105 0.205 0.255 1.133348874251879715e+04 1.173869094935790417e+04
0.105 0.205 0.265 1.163103934752956229e+04 1.203549942832558190e+04
0.105 0.205 0.275 1.191865996278805505e+04 1.245200691599007951e+04
0.105 0.205 0.285 1.252595324042603352e+04 1.298776303295877733e+04
0.105 0.205 0.295 1.311451630498911072e+04 1.364340235786923949e+04
0.105 0.215 0.215 1.090216359036755784e+04 1.133219720860773850e+04
0.105 0.215 0.225 1.055505031763297666e+04 1.100436616172795038e+04
0.105 0.215 0.235 1.054832528959124284e+04 1.081466573868337764e+04
0.105 0.215 0.245 1.032139755212957971e+04 1.075269525148570392e+04
0.105 0.215 0.255 1.051636945519770052e+04 1.081110305024296031e+04
0.105 0.215 0.265 1.066361925550527849e+04 1.098489582254134621e+04
0.105 0.215 0.275 1.078756919138350531e+04 1.127092616750916750e+04
0.105 0.215 0.285 1.114001737594555379e+04 1.166750676799534267e+04
0.105 0.215 0.295 1.153189310631682383e+04 1.217411572402475213e+04
0.105 0.225 0.225 1.029200310105725293e+04 1.057221601128998736e+04
0.105 0.225 0.235 9.943171000211992578e+03 1.027982250921993727e+04
0.105 0.225 0.245 9.794716919492038869e+03 1.011464253171444216e+04
0.105 0.225 0.255 9.651186029612799757e+03 1.006754585473020052e+04
0.105 0.225 0.265 9.787111294229864143e+03 1.013202358505270422e+04
0.105 0.225 0.275 9.744900113828423855e+03 1.030360385905087787e+04
0.105 0.225 0.285 1.009399315099013074e+04 1.057941414725571121e+04
0.105 0.225 0.295 1.036755280575867437e+04 1.095784871855037818e+04
0.105 0.235 0.235 9.597017864552084575e+03 9.888600976934380014e+03
0.105 0.235 0.245 9.238688223222121451e+03 9.626171970150069683e+03
0.105 0.235 0.255 9.136760610865849230e+03 9.481540892974782764e+03
0.105 0.235 0.265 9.115794383692473275e+03 9.446641215741676206e+03
0.105 0.235 0.275 9.114551535536385927e+03 9.515668236088902631e+03
0.105 0.235 0.285 9.190810435714067353e+03 9.684582225597432625e+03
0.105 0.235 0.295 9.414911290204785473e+03 9.950732677265055827e+03
0.105 0.245 0.245 8.887002153867420930e+03 9.269989916622693272e+03
0.105 0.245 0.255 8.714324725223536007e+03 9.033120011330984198e+03
0.105 0.245 0.265 8.579448820375382638e+03 8.905866590968646051e+03
0.105 0.245 0.275 8.589690598000051978e+03 8.881055692349373203e+03
0.105 0.245 0.285 8.566453872455052988e+03 8.953471208911094436e+03
0.105 0.245 0.295 8.628531206743524308e+03 9.119430182191461427e+03
0.105 0.255 0.255 8.460070136407424798e+03 8.707179760264854849e+03
0.105 0.255 0.265 8.161446436679319049e+03 8.492298437131317769e+03
0.105 0.255 0.275 8.160633667128871821e+03 8.379872708651937501e+03
0.105 0.255 0.285 8.077879397493960823e+03 8.363478368922445952e+03
0.105 0.255 0.295 8.116509418585369531e+03 8.438390518067282756e+03
0.105 0.265 0.265 7.881429645171633638e+03 8.192669535284387166e+03
0.105 0.265 0.275 7.752454225595046410e+03 7.996866491111002688e+03
0.105 0.265 0.285 7.716011282552960438e+03 7.897206077744003778e+03
0.105 0.265 0.295 7.468906402625642841e+03 7.887893703260797338e+03
0.105 0.275 0.275 7.378795716783611169e+03 7.720314527940186963e+03
0.105 0.275 0.285 7.338899941133227003e+03 7.541206861578087228e+03
0.105 0.275 0.295 7.210690562166091695e+03 7.452635782522192130e+03
0.105 0.285 0.285 7.082843522542817482e+03 7.285061278627823413e+03
0.105 0.285 0.295 6.880463476765893574e+03 7.120691290996731368e+03
0.105 0.295 0.295 6.710880603097232779e+03 6.882742249358715526e+03
0.115 0.115 0.115 2.430275785136361446e+04 2.741736520002643738e+04
0.115 0.115 0.125 2.358982249082290946e+04 2.562582747852700413e+04
0.115 0.115 0.135 2.255771016226559368e+04 2.429388862922860790e+04
0.115 0.115 0.145 2.179734685180872839e+04 2.336252928714304289e+04
0.115 0.115 0.155 2.082820661934385134e+04 2.278991509450498415e+04
0.115 0.115 0.165 2.155262971189029486e+04 2.254731676784884257e+04
0.115 0.115 0.175 2.182450862206888996e+04 2.261613171164614323e+04
0.115 0.115 0.185 2.258907615788549083e+04 2.298569483334951656e+04
0.115 0.115 0.195 2.278704907471849947e+04 2.365165572860273824e+04
0.115 0.115 0.205 2.456202818508605560e+04 2.461476448492790951e+04
0.115 0.115 0.215 2.566261553085108608e+04 2.587995440514996153e+04
0.115 0.115 0.225 2.666273671970014402e+04 2.745564222198205971e+04
0.115 0.125 0.125 2.308204061957171507e+04 2.382392297129970393e+04
0.115 0.125 0.135 2.126048282200623726e+04 2.244626921127967944e+04
0.115 0.125 0.145 2.026876842583067264e+04 2.143276675239930046e+04
0.115 0.125 0.155 1.958774800175975543e+04 2.074012491900889290e+04
0.115 0.125 0.165 1.945447150998284633e+04 2.033771799027766247e+04
0.115 0.125 0.175 1.977663720826232020e+04 2.020460358960721351e+04
0.115 0.125 0.185 2.000599089765134704e+04 2.032735391988386255e+04
0.115 0.125 0.195 2.056121095853751103e+04 2.069846065217399882e+04
0.115 0.125 0.205 2.152193308293302107e+04 2.131514869967451887e+04
0.115 0.125 0.215 2.263340319517775424e+04 2.217848442318389789e+04
0.115 0.125 0.225 2.364190703687160567e+04 2.329269800938073604e+04
0.115 0.125 0.235 2.473205484564563812e+04 2.466466318215383217e+04
0.115 0.135 0.135 2.029660915452428526e+04 2.100879144846473719e+04
0.115 0.135 0.145 1.918794590829481604e+04 1.991673674871967887e+04
0.115 0.135 0.155 1.831897751366544617e+04 1.912336515938967568e+04
0.115 0.135 0.165 1.828717589493403284e+04 1.859514733159725438e+04
0.115 0.135 0.175 1.823067269647086869e+04 1.830845051835674894e+04
0.115 0.135 0.185 1.830341145736802719e+04 1.824718984478997663e+04
0.115 0.135 0.195 1.865855790304228867e+04 1.840113497569995525e+04
0.115 0.135 0.205 1.913742579856856173e+04 1.876467043432458377e+04
0.115 0.135 0.215 1.979927284194310414e+04 1.933587525603632821e+04
0.115 0.135 0.225 2.088465997218039774e+04 2.011583081207789292e+04
0.115 0.135 0.235 2.187375047411861306e+04 2.110809386706839723e+04
0.115 0.135 0.245 2.278469807955212309e+04 2.231829075733460559e+04
0.115 0.145 0.145 1.785023661061469829e+04 1.874165183970767612e+04
0.115 0.145 0.155 1.728887963840623343e+04 1.785529210205287382e+04
0.115 0.145 0.165 1.658968078335124301e+04 1.722008787776112513e+04
0.115 0.145 0.175 1.635617802192762429e+04 1.680916629781602023e+04
0.115 0.145 0.185 1.638016910664954230e+04 1.660363651872217088e+04
0.115 0.145 0.195 1.685686183956561217e+04 1.659068182954802978e+04
0.115 0.145 0.205 1.698832637869772952e+04 1.676219169299011628e+04
0.115 0.145 0.215 1.735067236986514035e+04 1.711376347982077641e+04
0.115 0.145 0.225 1.797070053224810545e+04 1.764396239523996701e+04
0.115 0.145 0.235 1.888870330915549130e+04 1.835376487151042238e+04
0.115 0.145 0.245 1.966345579417900444e+04 1.924613433404550597e+04
0.115 0.145 0.255 2.027526586951663194e+04 2.032569378381606657e+04
0.115 0.155 0.155 1.590665714289312928e+04 1.687609326523166237e+04
0.115 0.155 0.165 1.540347818384027596e+04 1.614290340259694494e+04
0.115 0.155 0.175 1.491329515713941328e+04 1.562491001853076705e+04
0.115 0.155 0.185 1.474132820019522478e+04 1.530009064990039769e+04
0.115 0.155 0.195 1.481316363929166255e+04 1.515297719566461637e+04
0.115 0.155 0.205 1.469936359072034429e+04 1.517308722994464006e+04
0.115 0.155 0.215 1.519657342300880191e+04 1.535380027037745640e+04
0.115 0.155 0.225 1.569579594187331895e+04 1.569153787703839771e+04
0.115 0.155 0.235 1.615191882012694987e+04 1.618515547834632525e+04
0.115 0.155 0.245 1.665092822318393155e+04 1.683548440287959966e+04
0.115 0.155 0.255 1.736075484773204516e+04 1.764498217282327096e+04
0.115 0.155 0.265 1.813768743802629251e+04 1.861746193577242957e+04
0.115 0.165 0.165 1.428737537556337702e+04 1.531405883051238743e+04
0.115 0.165 0.175 1.377942934089627124e+04 1.469797767181842755e+04
0.115 0.165 0.185 1.350097784713795591e+04 1.426904676237844797e+04
0.115 0.165 0.195 1.354540473713093888e+04 1.400893839463723089e+04
0.115 0.165 0.205 1.352413949957388650e+04 1.390476799487058270e+04
0.115 0.165 0.215 1.343255608549624230e+04 1.394779729810483695e+04
0.115 0.165 0.225 1.365989943261981898e+04 1.413250279295335349e+04
0.115 0.165 0.235 1.396789517855152917e+04 1.445589426506694872e+04
0.115 0.165 0.245 1.428144367618032447e+04 1.491700798904858675e+04
0.115 0.165 0.255 1.495684054586516686e+04 1.551652403405561199e+04
0.115 0.165 0.265 1.572581290338630242e+04 1.625647315884114323e+04
0.115 0.165 0.275 1.623034200074434193e+04 1.714000928621436469e+04
0.115 0.175 0.175 1.324448767533950195e+04 1.398709104732267951e+04
0.115 0.175 0.185 1.315036779140271756e+04 1.346247786033847842e+04
0.115 0.175 0.195 1.259952510605713542e+04 1.310263300534273185e+04
0.115 0.175 0.205 1.242643167147531130e+04 1.289212723862432358e+04
0.115 0.175 0.215 1.229123660051675324e+04 1.282008821530219939e+04
0.115 0.175 0.225 1.236438485013502032e+04 1.287912463822478276e+04
0.115 0.175 0.235 1.264299365942421900e+04 1.306454934340677028e+04
0.115 0.175 0.245 1.307518710151215964e+04 1.337380829856031960e+04
0.115 0.175 0.255 1.342944099938168620e+04 1.380605410142454821e+04
0.115 0.175 0.265 1.391261294970213021e+04 1.436182258623417692e+04
0.115 0.175 0.275 1.454437139338717498e+04 1.504278411452367618e+04
0.115 0.175 0.285 1.500950289206876369e+04 1.585154969767153307e+04
0.115 0.185 0.185 1.236279465101532332e+04 1.284578780701611140e+04
0.115 0.185 0.195 1.221279898196267823e+04 1.239388649794251432e+04
0.115 0.185 0.205 1.180105887193013041e+04 1.208857026363819750e+04
0.115 0.185 0.215 1.161263200623767443e+04 1.191672932052190845e+04
0.115 0.185 0.225 1.159859278528629511e+04 1.186909349083856614e+04
0.115 0.185 0.235 1.171655549886514018e+04 1.193933672087348714e+04
0.115 0.185 0.245 1.187513668092774060e+04 1.212342594545180873e+04
0.115 0.185 0.255 1.236010592798734797e+04 1.241913959098643136e+04
0.115 0.185 0.265 1.255754431455232589e+04 1.282570591271912053e+04
0.115 0.185 0.275 1.305056629267468088e+04 1.334352732136869417e+04
0.115 0.185 0.285 1.356445883433817835e+04 1.397396729457897891e+04
0.115 0.185 0.295 1.401549889239171898e+04 1.471918342778409897e+04
0.115 0.195 0.195 1.170059104675055278e+04 1.185353783743825443e+04
0.115 0.195 0.205 1.126896225195384068e+04 1.146030725050640285e+04
0.115 0.195 0.215 1.102104494272797456e+04 1.119867547600620128e+04
0.115 0.195 0.225 1.084771864722692226e+04 1.105741491131837938e+04
0.115 0.195 0.235 1.090041464070897382e+04 1.102855115716436376e+04
0.115 0.195 0.245 1.104992523044770132e+04 1.110661496118989271e+04
0.115 0.195 0.255 1.118653018082056951e+04 1.128809398063671688e+04
0.115 0.195 0.265 1.140472860524960379e+04 1.157102450098696681e+04
0.115 0.195 0.275 1.181325976404525318e+04 1.195468277369336647e+04
0.115 0.195 0.285 1.226862667631722434e+04 1.243934830722058177e+04
0.115 0.195 0.295 1.274681205065151698e+04 1.302611982532689581e+04
0.115 0.205 0.205 1.087208253126779164e+04 1.098261803686003441e+04
0.115 0.205 0.215 1.051628869943798600e+04 1.063734477275810423e+04
0.115 0.205 0.225 1.019860511404335921e+04 1.041116991960348969e+04
0.115 0.205 0.235 1.025728241877418623e+04 1.029440882815315672e+04
0.115 0.205 0.245 1.010148363867994703e+04 1.028014692205797837e+04
0.115 0.205 0.255 1.031810143478759710e+04 1.036361226884646385e+04
0.115 0.205 0.265 1.043060197842743219e+04 1.054171185184552996e+04
0.115 0.205 0.275 1.063666272531514005e+04 1.081268356723267607e+04
0.115 0.205 0.285 1.094031527010944410e+04 1.117583126101415655e+04
0.115 0.205 0.295 1.145105594506690431e+04 1.163132016975283113e+04
0.115 0.215 0.215 9.850136833196000225e+03 1.021166190166431443e+04
0.115 0.215 0.225 9.738970766910200837e+03 9.906041654023261799e+03
0.115 0.215 0.235 9.541072586779539051e+03 9.708984711384264301e+03
0.115 0.215 0.245 9.414095576203992096e+03 9.612081007688360842e+03
0.115 0.215 0.255 9.480160944272891356e+03 9.609289828637036408e+03
0.115 0.215 0.265 9.491345353599253940e+03 9.696411240206800358e+03
0.115 0.215 0.275 9.573599234367848112e+03 9.870691999172127908e+03
0.115 0.215 0.285 9.890793894203132368e+03 1.013052742697815484e+04
0.115 0.215 0.295 1.015277893735765429e+04 1.047523271439047858e+04
0.115 0.225 0.225 9.207652878267039341e+03 9.523959945892778705e+03
0.115 0.225 0.235 9.005660802642409180e+03 9.251470465640812108e+03
0.115 0.225 0.245 8.767555787011271605e+03 9.078583835042163628e+03
0.115 0.225 0.255 8.754853265323419691e+03 8.997949042621512490e+03
0.115 0.225 0.265 8.859340722119839484e+03 9.004249987798366419e+03
0.115 0.225 0.275 8.822246379943579086e+03 9.093758108710548186e+03
0.115 0.225 0.285 9.027687442349824778e+03 9.263995866068104078e+03
0.115 0.225 0.295 9.190007645311825399e+03 9.513480066983458528e+03
0.115 0.235 0.235 8.636087618937870502e+03 8.906284861938254835e+03
0.115 0.235 0.245 8.500191899336397910e+03 8.661746723080806987e+03
0.115 0.235 0.255 8.317521827905973623e+03 8.509126419739126504e+03
0.115 0.235 0.265 8.284966672143405958e+03 8.441956779255700894e+03
0.115 0.235 0.275 8.221429720646230635e+03 8.455524735764880461e+03
0.115 0.235 0.285 8.313513640010083691e+03 8.546490842823399362e+03
0.115 0.235 0.295 8.399546435409301921e+03 8.712600517660019250e+03
0.115 0.245 0.245 8.171479247613040570e+03 8.348058928465414283e+03
0.115 0.245 0.255 7.974719147693574087e+03 8.127320882944412006e+03
0.115 0.245 0.265 7.758271669228838618e+03 7.991857947371206137e+03
0.115 0.245 0.275 7.758991993752816597e+03 7.935942847355880986e+03
0.115 0.245 0.285 7.769500831213360470e+03 7.955365247143716260e+03
0.115 0.245 0.295 7.889086030364721410e+03 8.047106537212577678e+03
0.115 0.255 0.255 7.733623764173039490e+03 7.840751230654763276e+03
0.115 0.255 0.265 7.559357703037648207e+03 7.640460394947926943e+03
0.115 0.255 0.275 7.409950724222140707e+03 7.519659845420742386e+03
0.115 0.255 0.285 7.330302829270268376e+03 7.473242841664873595e+03
0.115 0.255 0.295 7.337299993605050986e+03 7.497418087120971904e+03
0.115 0.265 0.265 7.344857010107042697e+03 7.377433145499684542e+03
0.115 0.265 0.275 7.079147744196287022e+03 7.194864281739373837e+03
0.115 0.265 0.285 6.981801291311114255e+03 7.086711052510782793e+03
0.115 0.265 0.295 6.890061970425365871e+03 7.048387396016107232e+03
0.115 0.275 0.275 6.754984076534085943e+03 6.952445247910110083e+03
0.115 0.275 0.285 6.655167711224619779e+03 6.785372046595514803e+03
0.115 0.275 0.295 6.492990996001869462e+03 6.688230249149601150e+03
0.115 0.285 0.285 6.471152025790926018e+03 6.561144187974632587e+03
0.115 0.285 0.295 6.215510645107062373e+03 6.407740939656371665e+03
0.115 0.295 0.295 6.108111970322191155e+03 6.199707952843125895e+03
0.125 0.125 0.125 2.038663026551204894e+04 2.208438652698200167e+04
0.125 0.125 0.135 1.998359333994381814e+04 2.072584138022671323e+04
0.125 0.125 0.145 1.897170411252910708e+04 1.969183304987049269e+04
0.125 0.125 0.155 1.881155486902538541e+04 1.894095471504720990e+04
0.125 0.125 0.165 1.796890835389632048e+04 1.844320190947626543e+04
0.125 0.125 0.175 1.822192346172051839e+04 1.817731281412460521e+04
0.125 0.125 0.185 1.829822552131330303e+04 1.812881437710255341e+04
0.125 0.125 0.195 1.890917781064744486e+04 1.828857478063068629e+04
0.125 0.125 0.205 1.905283393696092389e+04 1.865172110040345069e+04
0.125 0.125 0.215 2.007877407566921829e+04 1.921682225112079686e+04
0.125 0.125 0.225 2.087409119103153353e+04 1.998526620138007274e+04
0.125 0.125 0.235 2.165125535639722511e+04 2.096078064893652845e+04
0.125 0.125 0.245 2.277114105411728451e+04 2.214906052788298257e+04
0.125 0.135 0.135 1.946612123052925745e+04 1.936333941261323707e+04
0.125 0.135 0.145 1.794987492543042026e+04 1.830213127520386115e+04
0.125 0.135 0.155 1.697903155492977385e+04 1.750042948549396533e+04
0.125 0.135 0.165 1.666595616849050930e+04 1.692757412929023121e+04
0.125 0.135 0.175 1.651246225526463240e+04 1.656135998168159858e+04
0.125 0.135 0.185 1.694252632256635115e+04 1.638609345209265666e+04
0.125 0.135 0.195 1.675488099266540667e+04 1.639116434551690327e+04
0.125 0.135 0.205 1.731854636711841158e+04 1.656998442280705422e+04
0.125 0.135 0.215 1.793966309141751481e+04 1.691918999529547000e+04
0.125 0.135 0.225 1.846360236288781016e+04 1.743803652399272323e+04
0.125 0.135 0.235 1.935380024342066463e+04 1.812793423168951267e+04
0.125 0.135 0.245 2.035764997497235527e+04 1.899208826678112382e+04
0.125 0.135 0.255 2.090437238380348572e+04 2.003521708953595953e+04
0.125 0.145 0.145 1.672070581546234098e+04 1.720341418824864377e+04
0.125 0.145 0.155 1.621299962414985930e+04 1.635142961181739156e+04
0.125 0.145 0.165 1.539879034236003099e+04 1.571362921881867624e+04
0.125 0.145 0.175 1.519001316468738696e+04 1.526618813207813764e+04
0.125 0.145 0.185 1.507158470314683109e+04 1.499189408586298305e+04
0.125 0.145 0.195 1.523155934919746323e+04 1.487862663596150378e+04
0.125 0.145 0.205 1.539635939030784357e+04 1.491824457300747054e+04
0.125 0.145 0.215 1.588729312455692707e+04 1.510576054930041391e+04
0.125 0.145 0.225 1.600491741005163203e+04 1.543872084524496677e+04
0.125 0.145 0.235 1.673446537823246035e+04 1.591673364332938036e+04
0.125 0.145 0.245 1.740635534563912370e+04 1.654110613309430119e+04
0.125 0.145 0.255 1.814709157103127654e+04 1.731456226418423466e+04
0.125 0.145 0.265 1.883046385637722415e+04 1.824102087552659577e+04
0.125 0.155 0.155 1.486316960603597363e+04 1.544523023673269017e+04
0.125 0.155 0.165 1.416260005258566889e+04 1.474616567944338749e+04
0.125 0.155 0.175 1.400336477220390407e+04 1.422806710634994852e+04
0.125 0.155 0.185 1.375210142194145556e+04 1.387181803308232520e+04
0.125 0.155 0.195 1.368488245829496555e+04 1.366363753750107026e+04
0.125 0.155 0.205 1.356451474534735826e+04 1.359385018205025153e+04
0.125 0.155 0.215 1.376408546970770294e+04 1.365598903149893340e+04
0.125 0.155 0.225 1.396185786534383624e+04 1.384613120715719560e+04
0.125 0.155 0.235 1.444085954083700744e+04 1.416239861814245887e+04
0.125 0.155 0.245 1.496864868693651624e+04 1.460457783418471990e+04
0.125 0.155 0.255 1.548861134492238307e+04 1.517382707579665112e+04
0.125 0.155 0.265 1.618413225914830764e+04 1.587244769024570269e+04
0.125 0.155 0.275 1.669890287416589854e+04 1.670370389115046783e+04
0.125 0.165 0.165 1.322615397891982866e+04 1.398514535876625450e+04
0.125 0.165 0.175 1.293768539393974424e+04 1.340128120950271659e+04
0.125 0.165 0.185 1.263664461865213707e+04 1.297309771679512050e+04
0.125 0.165 0.195 1.253229485469540850e+04 1.268491783860080795e+04
0.125 0.165 0.205 1.253060471415069878e+04 1.252545139334669875e+04
0.125 0.165 0.215 1.235580504016970553e+04 1.248678452764762369e+04
0.125 0.165 0.225 1.245195656116443934e+04 1.256364295753268561e+04
0.125 0.165 0.235 1.265217744815777769e+04 1.275284592983903894e+04
0.125 0.165 0.245 1.305127534629309230e+04 1.305289544856937573e+04
0.125 0.165 0.255 1.335092523239116963e+04 1.346366297117563045e+04
0.125 0.165 0.265 1.401215478008465107e+04 1.398614734151793709e+04
0.125 0.165 0.275 1.451064316183174196e+04 1.462228545121352727e+04
0.125 0.165 0.285 1.489122917320865417e+04 1.537480237757717259e+04
0.125 0.175 0.175 1.239118904549076979e+04 1.275259627608737355e+04
0.125 0.175 0.185 1.214463106949413122e+04 1.225766242516764032e+04
0.125 0.175 0.195 1.183794511897917982e+04 1.189860405727771649e+04
