# k1 k2 k3 mean_bk mean_bk_smooth
0.125 0.175 0.205 1.458759116538532510e+02 1.441885724240249260e+02
0.125 0.175 0.215 1.413177820225524783e+02 1.415178721214522284e+02
0.125 0.175 0.225 1.394801706183053227e+02 1.392620927345991220e+02
0.125 0.175 0.235 1.377292986042170071e+02 1.373963222650343710e+02
0.125 0.175 0.245 1.348976227821490852e+02 1.359036490688955325e+02
0.125 0.175 0.255 1.345317846827022663e+02 1.347736828516890739e+02
0.125 0.175 0.265 1.328969659293874201e+02 1.340014010647759903e+02
0.125 0.175 0.275 1.315421647616318523e+02 1.335862401235442007e+02
0.125 0.175 0.285 1.318213200911119145e+02 1.335313725933775117e+02
0.125 0.175 0.295 1.308305230256524112e+02 1.338431268844992417e+02
0.125 0.185 0.185 1.470653355366633548e+02 1.466480955916231892e+02
0.125 0.185 0.195 1.450674863551192857e+02 1.429209172269790145e+02
0.125 0.185 0.205 1.404726151848323354e+02 1.396782981455397135e+02
0.125 0.185 0.215 1.379900656591779295e+02 1.368698735056374858e+02
0.125 0.185 0.225 1.339834604265353448e+02 1.344580323820408978e+02
0.125 0.185 0.235 1.336101041138375365e+02 1.324152789373403323e+02
0.125 0.185 0.245 1.339306285661058098e+02 1.307222306010905584e+02
0.125 0.185 0.255 1.311360619037716333e+02 1.293660813217966563e+02
0.125 0.185 0.265 1.286138439167810930e+02 1.283394086811193233e+02
0.125 0.185 0.275 1.267681061572077823e+02 1.276392381704719412e+02
0.125 0.185 0.285 1.277727669213486905e+02 1.272663017961265552e+02
0.125 0.185 0.295 1.267657154759286584e+02 1.272244449280326819e+02
0.125 0.195 0.195 1.405779062901432326e+02 1.390819389270610600e+02
0.125 0.195 0.205 1.399431590349630881e+02 1.357212834805481805e+02
0.125 0.195 0.215 1.345464607717972285e+02 1.327851705991983522e+02
0.125 0.195 0.225 1.315452414287543093e+02 1.302330646677528136e+02
0.125 0.195 0.235 1.297074755870504248e+02 1.280348668773285112e+02
0.125 0.195 0.245 1.287384895724551939e+02 1.261687995613757636e+02
0.125 0.195 0.255 1.262657297229868192e+02 1.246197916829433439e+02
0.125 0.195 0.265 1.234294084419868227e+02 1.233782321598838649e+02
0.125 0.195 0.275 1.227568987127780815e+02 1.224389965293512290e+02
0.125 0.195 0.285 1.214141642429432579e+02 1.218006790100983210e+02
0.125 0.195 0.295 1.215214260285673049e+02 1.214649804823182961e+02
0.125 0.205 0.205 1.326605774044183761e+02 1.322419363106854746e+02
0.125 0.205 0.215 1.301445967603492306e+02 1.291826618935796773e+02
0.125 0.205 0.225 1.264161862930807700e+02 1.264997675150066669e+02
0.125 0.205 0.235 1.260353683794435113e+02 1.241604433222674970e+02
0.125 0.205 0.245 1.233850171479791413e+02 1.221405032916890150e+02
0.125 0.205 0.255 1.228445175165280716e+02 1.204226719695374896e+02
0.125 0.205 0.265 1.200694590307728333e+02 1.189952688598731356e+02
0.125 0.205 0.275 1.181325810646593339e+02 1.178511863766221950e+02
0.125 0.205 0.285 1.181820035960272435e+02 1.169870871142718727e+02
0.125 0.205 0.295 1.163348675381893571e+02 1.164027667465911691e+02
0.125 0.215 0.215 1.272209025421089308e+02 1.260004557268137120e+02
0.125 0.215 0.225 1.242144050546427962e+02 1.231913926412861855e+02
0.125 0.215 0.235 1.225997079887862355e+02 1.207197699907770954e+02
0.125 0.215 0.245 1.202484656272802397e+02 1.185589082305106388e+02
0.125 0.215 0.255 1.169990779710319515e+02 1.166893167207317106e+02
0.125 0.215 0.265 1.159366251809209842e+02 1.150972932003413973e+02
0.125 0.215 0.275 1.145856159886018872e+02 1.137738413540674571e+02
0.125 0.215 0.285 1.124877525490969106e+02 1.127138246456251238e+02
0.125 0.215 0.295 1.101265946216612832e+02 1.119152976470878826e+02
0.125 0.225 0.225 1.227462043105734466e+02 1.202569353617393801e+02
0.125 0.225 0.235 1.193396379494606236e+02 1.176575549830317726e+02
0.125 0.225 0.245 1.164837433196938719e+02 1.153639330384161497e+02
0.125 0.225 0.255 1.138399881953729107e+02 1.133542945450825385e+02
0.125 0.225 0.265 1.118472452754191693e+02 1.116129056027745179e+02
0.125 0.225 0.275 1.110534242042158297e+02 1.101289182136338241e+02
0.125 0.225 0.285 1.089263693372500228e+02 1.088954715439776351e+02
0.125 0.225 0.295 1.072373273242267118e+02 1.079089848488871439e+02
0.125 0.235 0.235 1.175530999955169023e+02 1.149315175714258146e+02
0.125 0.235 0.245 1.133284000837237357e+02 1.125095026893473147e+02
0.125 0.235 0.255 1.099333916765485384e+02 1.103673324367231317e+02
0.125 0.235 0.265 1.090127701503106294e+02 1.084871837262734999e+02
0.125 0.235 0.275 1.080310643445006065e+02 1.068563472036410644e+02
0.125 0.235 0.285 1.055101304145196650e+02 1.054662662393527057e+02
0.125 0.235 0.295 1.041807247878171125e+02 1.043117842062766556e+02
0.125 0.245 0.245 1.102929156138700648e+02 1.099603809919622535e+02
0.125 0.245 0.255 1.091539017178069315e+02 1.076898253843070279e+02
0.125 0.245 0.265 1.076131353656185752e+02 1.056778253180465867e+02
0.125 0.245 0.275 1.059633579257003504e+02 1.039097612496296392e+02
0.125 0.245 0.285 1.029237024546872590e+02 1.023753710331605333e+02
0.125 0.245 0.295 1.026551489248383291e+02 1.010679438501395566e+02
0.125 0.255 0.255 1.073178532473133657e+02 1.052922656019804180e+02
0.125 0.255 0.265 1.057685549962804004e+02 1.031523210064919596e+02
0.125 0.255 0.275 1.016439253779238356e+02 1.012533792962460950e+02
0.125 0.255 0.285 1.002182060269239088e+02 9.958343072651331340e+01
0.125 0.255 0.295 9.971646636685994736e+01 9.813420048760309555e+01
0.125 0.265 0.265 1.017297684965916176e+02 1.008858507972128393e+02
0.125 0.265 0.275 1.002452326310364015e+02 9.885969723340699034e+01
0.125 0.265 0.285 9.935526859821545997e+01 9.706003279304792386e+01
0.125 0.265 0.295 9.612387854797502484e+01 9.547698196812834226e+01
0.125 0.275 0.275 9.900623961183023880e+01 9.670775304440789455e+01
0.125 0.275 0.285 9.575825237417049607e+01 9.478180627502769084e+01
0.125 0.275 0.295 9.526721271672001023e+01 9.307032048643291944e+01
0.125 0.285 0.285 9.451059780291259926e+01 9.273097994039915193e+01
0.125 0.285 0.295 9.231960202906880397e+01 9.089427516827097975e+01
0.125 0.295 0.295 9.104497928855002442e+01 8.893372480242156541e+01
0.135 0.135 0.135 2.052205198003804014e+02 1.945976210944179456e+02
0.135 0.135 0.145 1.980628318183175622e+02 1.872660127642201360e+02
0.135 0.135 0.155 1.883455893554900058e+02 1.810224776214509745e+02
0.135 0.135 0.165 1.824834570113210930e+02 1.756999678022993692e+02
0.135 0.135 0.175 1.740471105568340988e+02 1.711716248265609579e+02
0.135 0.135 0.185 1.749913141434360284e+02 1.673415622633458781e+02
0.135 0.135 0.195 1.738247882744655328e+02 1.641380157549266130e+02
0.135 0.135 0.205 1.697785381613309426e+02 1.615082100050198619e+02
0.135 0.135 0.215 1.660041589750620687e+02 1.594144787041285269e+02
0.135 0.135 0.225 1.648761195904552039e+02 1.578313054918729392e+02
0.135 0.135 0.235 1.643220570867012782e+02 1.567430473149950672e+02
0.135 0.135 0.245 1.620681061911423342e+02 1.561421674409647551e+02
0.135 0.135 0.255 1.645316261836108538e+02 1.560278521546995876e+02
0.135 0.135 0.265 1.620419239330954895e+02 1.564049185539879829e+02
0.135 0.145 0.145 1.824587959376443109e+02 1.800526775564715365e+02
0.135 0.145 0.155 1.766812333079438702e+02 1.738811485376708390e+02
0.135 0.145 0.165 1.722946928758271952e+02 1.685860431519540725e+02
0.135 0.145 0.175 1.693919847849748521e+02 1.640411629366261650e+02
0.135 0.145 0.185 1.654419060772903265e+02 1.601504305093938569e+02
0.135 0.145 0.195 1.633258260244202233e+02 1.568411699953514926e+02
0.135 0.145 0.205 1.581243055397456487e+02 1.540590808127835203e+02
0.135 0.145 0.215 1.558847451474023558e+02 1.517644438078633300e+02
0.135 0.145 0.225 1.567861541992479317e+02 1.499292314182048074e+02
0.135 0.145 0.235 1.531460302547311869e+02 1.485348865537629592e+02
0.135 0.145 0.245 1.524844548568235041e+02 1.475706002821530944e+02
0.135 0.145 0.255 1.513690266534378281e+02 1.470319646450510049e+02
0.135 0.145 0.265 1.532367465529707147e+02 1.469199098501544256e+02
0.135 0.145 0.275 1.489741983468495334e+02 1.472398586943275802e+02
0.135 0.155 0.155 1.718462531331859964e+02 1.677520762258763227e+02
0.135 0.155 0.165 1.651522750541705591e+02 1.624692433551746262e+02
0.135 0.155 0.175 1.596483575581322043e+02 1.579056999142642610e+02
0.135 0.155 0.185 1.551452803359789243e+02 1.539643772611143788e+02
0.135 0.155 0.195 1.542147284196812791e+02 1.505713221117553644e+02
0.135 0.155 0.205 1.508102178873690775e+02 1.476706611244636917e+02
0.135 0.155 0.215 1.498505627643896219e+02 1.452208152096531535e+02
0.135 0.155 0.225 1.450410130425251225e+02 1.431916251832600722e+02
0.135 0.155 0.235 1.448494501221063899e+02 1.415621484159885313e+02
0.135 0.155 0.245 1.427501672290584906e+02 1.403189541308445314e+02
0.135 0.155 0.255 1.436907125300348866e+02 1.394547925884809274e+02
0.135 0.155 0.265 1.399080199559093955e+02 1.389675470082941047e+02
0.135 0.155 0.275 1.405798660630685788e+02 1.388594010284407432e+02
0.135 0.155 0.285 1.370654087500561218e+02 1.391361717381088852e+02
0.135 0.165 0.165 1.572600732485539368e+02 1.571806360096802280e+02
0.135 0.165 0.175 1.533921852222439668e+02 1.525910705119357544e+02
0.135 0.165 0.185 1.486703922311417330e+02 1.486016039884132738e+02
0.135 0.165 0.195 1.469014205894987981e+02 1.451365205277051871e+02
0.135 0.165 0.205 1.446907880741423185e+02 1.421381767069674140e+02
0.135 0.165 0.215 1.419988913364460075e+02 1.395631505556375771e+02
0.135 0.165 0.225 1.378938220712878433e+02 1.373793323609868366e+02
0.135 0.165 0.235 1.361902158400442318e+02 1.355637038951327611e+02
0.135 0.165 0.245 1.353070915464546431e+02 1.341006262449079713e+02
0.135 0.165 0.255 1.344966757102510826e+02 1.329805071676631201e+02
0.135 0.165 0.265 1.324539669451582711e+02 1.321987543101145377e+02
0.135 0.165 0.275 1.322102293041320991e+02 1.317549456299281303e+02
0.135 0.165 0.285 1.305403451600742244e+02 1.316521662037808653e+02
0.135 0.165 0.295 1.286426749708160742e+02 1.318964734712079689e+02
0.135 0.175 0.175 1.487100929811533661e+02 1.479644154421892495e+02
0.135 0.175 0.185 1.465316292442113024e+02 1.439239557832441392e+02
0.135 0.175 0.195 1.427007391644728216e+02 1.403916310290375122e+02
0.135 0.175 0.205 1.383625713528572874e+02 1.373077174554510691e+02
0.135 0.175 0.215 1.369749484343437871e+02 1.346268397468812736e+02
0.135 0.175 0.225 1.331337743960147293e+02 1.323149779148361347e+02
0.135 0.175 0.235 1.328533550055138335e+02 1.303471950000035804e+02
0.135 0.175 0.245 1.288106032621842303e+02 1.287058932621565646e+02
0.135 0.175 0.255 1.277957237903682284e+02 1.273794622660064846e+02
0.135 0.175 0.265 1.265668450763618580e+02 1.263612206026434421e+02
0.135 0.175 0.275 1.256580192923466228e+02 1.256485797352847982e+02
0.135 0.175 0.285 1.249711661403493395e+02 1.252423773645473517e+02
0.135 0.175 0.295 1.241121551716125992e+02 1.251463412296325686e+02
0.135 0.185 0.185 1.422281608585104209e+02 1.398257752132384155e+02
0.135 0.185 0.195 1.393875684905578112e+02 1.362259898992487024e+02
0.135 0.185 0.205 1.358888396292539937e+02 1.330623942214020019e+02
0.135 0.185 0.215 1.332098621476463620e+02 1.302874510065313416e+02
0.135 0.185 0.225 1.288667067934319732e+02 1.278651653293027692e+02
0.135 0.185 0.235 1.276908941900518215e+02 1.257687266149469849e+02
0.135 0.185 0.245 1.272667811055152356e+02 1.239787091554137675e+02
0.135 0.185 0.255 1.244512197094051658e+02 1.224816836737081900e+02
0.135 0.185 0.265 1.227446729817506963e+02 1.212691349596383787e+02
0.135 0.185 0.275 1.207183934309114193e+02 1.203366098103295485e+02
0.135 0.185 0.285 1.203364139700705522e+02 1.196830399349412204e+02
0.135 0.185 0.295 1.191576753826379473e+02 1.193101989577466355e+02
0.135 0.195 0.195 1.375230480695850019e+02 1.325547653170518174e+02
0.135 0.195 0.205 1.319640731019773909e+02 1.293127891536770164e+02
0.135 0.195 0.215 1.295593757563457018e+02 1.264500739114477739e+02
0.135 0.195 0.225 1.258892088853277471e+02 1.239285028754669895e+02
0.135 0.195 0.235 1.243036685975348092e+02 1.217193517823376112e+02
0.135 0.195 0.245 1.228804197126780906e+02 1.198014091956059559e+02
0.135 0.195 0.255 1.210946084749052858e+02 1.181595340633783024e+02
0.135 0.195 0.265 1.196144064327571641e+02 1.167835365689257685e+02
0.135 0.195 0.275 1.186073596145335785e+02 1.156673008007726224e+02
0.135 0.195 0.285 1.175228026289880319e+02 1.148080901896505708e+02
0.135 0.195 0.295 1.142553339565137094e+02 1.142059923969295454e+02
0.135 0.205 0.205 1.298528054904993780e+02 1.259902187706491645e+02
0.135 0.205 0.215 1.260187413515140378e+02 1.230418878987695308e+02
0.135 0.205 0.225 1.217053362656751574e+02 1.204273434850241955e+02
0.135 0.205 0.235 1.210055715052917122e+02 1.181158396293726014e+02
0.135 0.205 0.245 1.191379450985010209e+02 1.160843524799377491e+02
0.135 0.205 0.255 1.177196547851331019e+02 1.143160657410702328e+02
0.135 0.205 0.265 1.141202888920324767e+02 1.127992016849067340e+02
0.135 0.205 0.275 1.129761752847786909e+02 1.115261089641074079e+02
0.135 0.205 0.285 1.122293787080540994e+02 1.104925434397745079e+02
0.135 0.205 0.295 1.113005103261343862e+02 1.096970955631328479e+02
0.135 0.215 0.215 1.228473082737612145e+02 1.200068705264006894e+02
0.135 0.215 0.225 1.199150598901452582e+02 1.173019594161144425e+02
0.135 0.215 0.235 1.178746228739698694e+02 1.148942225969488362e+02
0.135 0.215 0.245 1.153148011355375075e+02 1.127587413595363302e+02
0.135 0.215 0.255 1.110848740953723564e+02 1.108770048579066838e+02
0.135 0.215 0.265 1.121856042492767500e+02 1.092356776818311346e+02
0.135 0.215 0.275 1.101072095919789717e+02 1.078256428574494379e+02
0.135 0.215 0.285 1.079021240456641095e+02 1.066412506776192828e+02
0.135 0.215 0.295 1.071756833683736545e+02 1.056797230199834132e+02
0.135 0.225 0.225 1.172395856169934945e+02 1.145063533960282456e+02
0.135 0.225 0.235 1.128211475020269035e+02 1.120051939768368214e+02
0.135 0.225 0.245 1.106309241086387232e+02 1.097715382826444994e+02
0.135 0.225 0.255 1.101868659167849245e+02 1.077851158260038460e+02
0.135 0.225 0.265 1.065931216032234090e+02 1.060310183390482592e+02
0.135 0.225 0.275 1.063569988163705204e+02 1.044986875213815978e+02
0.135 0.225 0.285 1.056106263187940755e+02 1.031811241459984245e+02
0.135 0.225 0.295 1.020218284534103788e+02 1.020742635206813560e+02
0.135 0.235 0.235 1.099917386263196590e+02 1.094107654021177609e+02
0.135 0.235 0.245 1.077099039161023342e+02 1.070817996769315812e+02
0.135 0.235 0.255 1.070614963718995227e+02 1.049961627317032224e+02
0.135 0.235 0.265 1.050737370242471087e+02 1.031373205797429904e+02
0.135 0.235 0.275 1.041587358330298088e+02 1.014932607880492412e+02
0.135 0.235 0.285 1.011233356207079055e+02 1.000556537184505430e+02
0.135 0.235 0.295 1.000152998019290180e+02 9.881919304441272800e+01
0.135 0.245 0.245 1.058777968185994780e+02 1.046579871021615844e+02
0.135 0.245 0.255 1.044188135228969259e+02 1.024759649226355265e+02
0.135 0.245 0.265 1.037373970749797394e+02 1.005174883142316844e+02
0.135 0.245 0.275 1.010883346712704451e+02 9.876904676698458729e+01
0.135 0.245 0.285 9.865601387967238622e+01 9.722096884409933182e+01
0.135 0.245 0.295 9.662420650247726428e+01 9.586672132204768104e+01
0.135 0.255 0.255 1.030009055452499922e+02 1.001982164996392868e+02
0.135 0.255 0.265 1.005382021455969550e+02 9.814284826139446238e+01
0.135 0.255 0.275 9.981736907539011838e+01 9.629478080882705626e+01
0.135 0.255 0.285 9.716300284233103923e+01 9.464296367281411904e+01
0.135 0.255 0.295 9.571331107973743713e+01 9.317962625886951855e+01
0.135 0.265 0.265 9.902135793348830362e+01 9.599136759496462901e+01
0.135 0.265 0.275 9.606946964953266388e+01 9.404630341734817023e+01
0.135 0.265 0.285 9.491370947111624901e+01 9.229516652676834099e+01
0.135 0.265 0.295 9.253028403748787412e+01 9.072891692414164311e+01
0.135 0.275 0.275 9.446147031165405394e+01 9.200509200064205118e+01
0.135 0.275 0.285 9.214948501499620193e+01 9.015713892522200013e+01
0.135 0.275 0.295 9.138790034233373660e+01 8.849208388592876418e+01
0.135 0.285 0.285 9.176954130011192490e+01 8.821325691067023911e+01
0.135 0.285 0.295 8.837757835392945083e+01 8.645177209596769785e+01
0.135 0.295 0.295 8.535660543787400911e+01 8.459476191416234769e+01
0.145 0.145 0.145 1.741863887727312203e+02 1.730175314987071715e+02
0.145 0.145 0.155 1.648000450805096762e+02 1.669729458331716501e+02
0.145 0.145 0.165 1.644861069604326929e+02 1.617579983517551625e+02
0.145 0.145 0.175 1.608054402879990903e+02 1.572492497464906478e+02
0.145 0.145 0.185 1.552326905886127406e+02 1.533520865497490320e+02
0.145 0.145 0.195 1.551221425713366671e+02 1.499942885849712297e+02
0.145 0.145 0.205 1.505496482588384879e+02 1.471212096842941150e+02
0.145 0.145 0.215 1.466541709577954578e+02 1.446921356149125018e+02
0.145 0.145 0.225 1.478995763249427000e+02 1.426775073431877843e+02
0.145 0.145 0.235 1.453879580268630889e+02 1.410567854120714060e+02
0.145 0.145 0.245 1.441026786910689452e+02 1.398167931379348943e+02
0.145 0.145 0.255 1.424044020960284627e+02 1.389504202794738319e+02
0.145 0.145 0.265 1.413091657808440402e+02 1.384556002034052824e+02
0.145 0.145 0.275 1.407998674253687170e+02 1.383344961227205090e+02
0.145 0.145 0.285 1.391427378889594877e+02 1.385928483138670231e+02
0.145 0.155 0.155 1.595101462301674076e+02 1.610200541445176157e+02
0.145 0.155 0.165 1.558297490439036608e+02 1.558635815016971549e+02
0.145 0.155 0.175 1.503338988852488285e+02 1.513813052813064530e+02
0.145 0.155 0.185 1.465892048097007887e+02 1.474791419239910795e+02
0.145 0.155 0.195 1.456402773170564728e+02 1.440848233105698171e+02
0.145 0.155 0.205 1.412696262032752372e+02 1.411431675649482997e+02
0.145 0.155 0.215 1.388294922670688436e+02 1.386125101524836509e+02
0.145 0.155 0.225 1.359751396598208260e+02 1.364619861195785688e+02
0.145 0.155 0.235 1.358366919734520764e+02 1.346694419146659811e+02
0.145 0.155 0.245 1.335899597002160135e+02 1.332198168175381170e+02
0.145 0.155 0.255 1.349510085002472124e+02 1.321038775454232734e+02
0.145 0.155 0.265 1.315432181332568007e+02 1.313172205992323711e+02
0.145 0.155 0.275 1.298376407767038927e+02 1.308594791440303311e+02
0.145 0.155 0.285 1.284700087751078286e+02 1.307336872878396434e+02
0.145 0.155 0.295 1.275552239473282725e+02 1.309457663319094536e+02
0.145 0.165 0.165 1.466983689624169642e+02 1.507436474528650194e+02
0.145 0.165 0.175 1.469665050659523331e+02 1.462757088267421750e+02
0.145 0.165 0.185 1.430832501505805112e+02 1.423652759673998958e+02
0.145 0.165 0.195 1.392144053134214801e+02 1.389394792289903933e+02
0.145 0.165 0.205 1.337905772094178758e+02 1.359423233500953359e+02
0.145 0.165 0.215 1.344658462493971456e+02 1.333311203577083575e+02
0.145 0.165 0.225 1.324870025739668904e+02 1.310737818630854292e+02
0.145 0.165 0.235 1.282102092409780596e+02 1.291467440868047447e+02
0.145 0.165 0.245 1.287113835964019870e+02 1.275333630890876577e+02
0.145 0.165 0.255 1.258850591490405009e+02 1.262226625631137722e+02
0.145 0.165 0.265 1.247882564462587993e+02 1.252083482447290805e+02
0.145 0.165 0.275 1.233408850761438629e+02 1.244880255824460136e+02
0.145 0.165 0.285 1.223847886456433542e+02 1.240625735592939236e+02
0.145 0.165 0.295 1.213412364851473626e+02 1.239356393476174532e+02
0.145 0.175 0.175 1.418700579295557986e+02 1.418082431157148164e+02
0.145 0.175 0.185 1.375617605237488306e+02 1.378830582745775359e+02
0.145 0.175 0.195 1.342689861834042233e+02 1.344260841989169535e+02
0.145 0.175 0.205 1.318115593442452962e+02 1.313801671194756580e+02
0.145 0.175 0.215 1.265591712133243192e+02 1.287014366851026921e+02
0.145 0.175 0.225 1.266791865824101961e+02 1.263565621699645760e+02
0.145 0.175 0.235 1.238392442197997525e+02 1.243206585566032345e+02
0.145 0.175 0.245 1.232436597800218863e+02 1.225756727410537366e+02
0.145 0.175 0.255 1.213589229969373235e+02 1.211091280138870019e+02
0.145 0.175 0.265 1.187185685530203045e+02 1.199131384054338696e+02
0.145 0.175 0.275 1.187261206852719653e+02 1.189836280872413568e+02
0.145 0.175 0.285 1.167359938176014964e+02 1.183197078667744933e+02
0.145 0.175 0.295 1.161329453578266282e+02 1.179231729570495588e+02
0.145 0.185 0.185 1.362449984932922007e+02 1.339342920580395457e+02
0.145 0.185 0.195 1.313656757757124467e+02 1.304430624424928737e+02
0.145 0.185 0.205 1.285025701755216119e+02 1.273506553258161347e+02
0.145 0.185 0.215 1.231903921490713998e+02 1.246117922847281108e+02
0.145 0.185 0.225 1.234540478230839824e+02 1.221918056127618684e+02
0.145 0.185 0.235 1.222916932182397289e+02 1.200644941983741916e+02
0.145 0.185 0.245 1.180734295260158433e+02 1.182104786097265077e+02
0.145 0.185 0.255 1.183300198191681005e+02 1.166159263704591496e+02
0.145 0.185 0.265 1.167602396980171449e+02 1.152715546183686683e+02
0.145 0.185 0.275 1.149009943975182182e+02 1.141718426054403608e+02
0.145 0.185 0.285 1.125487967676913144e+02 1.133144043559593541e+02
0.145 0.185 0.295 1.112875521338926461e+02 1.126994845706831967e+02
0.145 0.195 0.195 1.295069787682968183e+02 1.269119622114665304e+02
0.145 0.195 0.205 1.263322201393159219e+02 1.237720558724181501e+02
0.145 0.195 0.215 1.230095965054114657e+02 1.209763757512145617e+02
0.145 0.195 0.225 1.196529464453095386e+02 1.184887627401351580e+02
0.145 0.195 0.235 1.173086498786143039e+02 1.162816407099243037e+02
0.145 0.195 0.245 1.152924484657747826e+02 1.143343184737588700e+02
0.145 0.195 0.255 1.130761775599908674e+02 1.126316801028146841e+02
0.145 0.195 0.265 1.125798330440967590e+02 1.111631644309666740e+02
0.145 0.195 0.275 1.120452298263227391e+02 1.099219621775474707e+02
0.145 0.195 0.285 1.099619549700515080e+02 1.089043784117649523e+02
0.145 0.195 0.295 1.088835509942891804e+02 1.081093217556139479e+02
0.145 0.205 0.205 1.234042138920706861e+02 1.205811251753306834e+02
0.145 0.205 0.215 1.195499009036989833e+02 1.177288761808805049e+02
0.145 0.205 0.225 1.169789648128285791e+02 1.151774541620043379e+02
0.145 0.205 0.235 1.126056582161168791e+02 1.128977977420937862e+02
0.145 0.205 0.245 1.115465252827535920e+02 1.108678653540728902e+02
0.145 0.205 0.255 1.094311219344657786e+02 1.090712746272357236e+02
0.145 0.205 0.265 1.085506005151436852e+02 1.074962471618932227e+02
0.145 0.205 0.275 1.077884840259425232e+02 1.061347817554075164e+02
0.145 0.205 0.285 1.047090392131484577e+02 1.049820003125667824e+02
0.145 0.205 0.295 1.047115461782124868e+02 1.040356255331673623e+02
0.145 0.215 0.215 1.167066327484433685e+02 1.148179116621068658e+02
0.145 0.215 0.225 1.120823257894463865e+02 1.122036840346952857e+02
0.145 0.215 0.235 1.111308396961236440e+02 1.098554934281950466e+02
0.145 0.215 0.245 1.092779841126176166e+02 1.077498660780297115e+02
0.145 0.215 0.255 1.061358391492829156e+02 1.058691263296333602e+02
0.145 0.215 0.265 1.047602091338739001e+02 1.042002947951730789e+02
0.145 0.215 0.275 1.030082941440993807e+02 1.027342289653503400e+02
0.145 0.215 0.285 1.022168657991110194e+02 1.014649460826891101e+02
0.145 0.215 0.295 9.993392562972064752e+01 1.003890844274888536e+02
0.145 0.225 0.225 1.106282719022629664e+02 1.095254231287958504e+02
0.145 0.225 0.235 1.075568478834053394e+02 1.071101421990914986e+02
0.145 0.225 0.245 1.052769856133788977e+02 1.049328169706078739e+02
0.145 0.225 0.255 1.032464648745121139e+02 1.029744156044980059e+02
0.145 0.225 0.265 1.018146301513007330e+02 1.012207378760664938e+02
0.145 0.225 0.275 1.003308173821138212e+02 9.966151413461756192e+01
0.145 0.225 0.285 9.855023134316289202e+01 9.828969843973904119e+01
0.145 0.225 0.295 9.669355193855744801e+01 9.710090841327487965e+01
0.145 0.235 0.235 1.043330723692282049e+02 1.046271603797800651e+02
0.145 0.235 0.245 1.038875546931399754e+02 1.023798228677599553e+02
0.145 0.235 0.255 1.002825393038046826e+02 1.003476480272033768e+02
0.145 0.235 0.265 9.781469507820203546e+01 9.851516492352385512e+01
0.145 0.235 0.275 9.665063898854369029e+01 9.687096117425600994e+01
0.145 0.235 0.285 9.646253789805696499e+01 9.540693935541366955e+01
0.145 0.235 0.295 9.490774024125811081e+01 9.411773018163601989e+01
0.145 0.245 0.245 9.994956028451140639e+01 1.000622785167362281e+02
0.145 0.245 0.255 9.904632777844042835e+01 9.795813183977388405e+01
0.145 0.245 0.265 9.704732268839339326e+01 9.605056554724775708e+01
0.145 0.245 0.275 9.565210945146692723e+01 9.432698392098947693e+01
0.145 0.245 0.285 9.281338231465934996e+01 9.277822514180604685e+01
0.145 0.245 0.295 9.223117446837920852e+01 9.139794230546587528e+01
0.145 0.255 0.255 9.735474505588918248e+01 9.578209937412479746e+01
0.145 0.255 0.265 9.417136643726345824e+01 9.380128855962927048e+01
0.145 0.255 0.275 9.299666113804511269e+01 9.200185810888439164e+01
0.145 0.255 0.285 9.164611409145248899e+01 9.037354800823075607e+01
0.145 0.255 0.295 9.025418402558685216e+01 8.890902258151626825e+01
0.145 0.265 0.265 9.376105125204881574e+01 9.174750800660137884e+01
0.145 0.265 0.275 9.107059479785411327e+01 8.987405559403876509e+01
0.145 0.265 0.285 9.010566765572222891e+01 8.816952112796543872e+01
0.145 0.265 0.295 8.744471735892848585e+01 8.662555150689215111e+01
0.145 0.275 0.275 8.879613862214863218e+01 8.792698217477604317e+01
0.145 0.275 0.285 8.756134333966950578e+01 8.614800927279871701e+01
0.145 0.275 0.295 8.521316607385486463e+01 8.452772237280709078e+01
0.145 0.285 0.285 8.592001723280451131e+01 8.429508249506659467e+01
0.145 0.285 0.295 8.360044250140410327e+01 8.260020714370374151e+01
0.145 0.295 0.295 8.203781946430186167e+01 8.083128276460978157e+01
0.155 0.155 0.155 1.609371335819386388e+02 1.552022301931506547e+02
0.155 0.155 0.165 1.494140850559639659e+02 1.501442000358819087e+02
0.155 0.155 0.175 1.442387363793191071e+02 1.457267513647566375e+02
0.155 0.155 0.185 1.412044612925598699e+02 1.418576969323362960e+02
0.155 0.155 0.195 1.385279748744195842e+02 1.384658069761432841e+02
0.155 0.155 0.205 1.352413517383929502e+02 1.354962640985190490e+02
0.155 0.155 0.215 1.312663008360208039e+02 1.329072290471785607e+02
0.155 0.155 0.225 1.303918132207188876e+02 1.306672230688908769e+02
0.155 0.155 0.235 1.277908196738515869e+02 1.287531152371138035e+02
0.155 0.155 0.245 1.263884366091935050e+02 1.271485616060407438e+02
0.155 0.155 0.255 1.250259790179440813e+02 1.258427845190252015e+02
0.155 0.155 0.265 1.238227043198167650e+02 1.248296100057888935e+02
0.155 0.155 0.275 1.232941572288726775e+02 1.241067024836163881e+02
0.155 0.155 0.285 1.217912609217936222e+02 1.236749513877504825e+02
0.155 0.155 0.295 1.200218726858149125e+02 1.235379756000199762e+02
0.155 0.165 0.165 1.450669593677112914e+02 1.451588184335407163e+02
0.155 0.165 0.175 1.382187120436152270e+02 1.407896747629316110e+02
0.155 0.165 0.185 1.340204791766868198e+02 1.369454636499730213e+02
